is_anomalous,category,raw_log,cpu_utilization,memory_utilization,process_count,unusual_process_executed,privilege_escalation_attempt,duration,src_bytes,dst_bytes,wrong_fragment,count,srv_count,same_srv_rate,diff_srv_rate,dst_host_count,dst_host_srv_count,c2_beaconing_score,dns_tunneling_flag,impossible_travel,mfa_bypass,privilege_changes,login_hour,read_bytes_sec,write_bytes_sec,exfiltration_ratio
0,normal,Telemetry stream verified: Core metrics secure.,80.14,83.63,270,0,0,1.9431,437,1880,0,160,136,0.962,0.0406,198,168,0.0005,0,0,0,0,14,3235.8,2785.08,0.2324
0,normal,Telemetry stream verified: Core metrics secure.,77.58,85.04,267,0,0,2.246,430,1870,0,158,141,0.8214,0.0326,160,131,0.0683,0,0,0,0,14,2442.71,1735.6,0.2299
0,normal,Telemetry stream verified: Core metrics secure.,77.22,87.95,274,0,0,0.5242,933,909,0,158,130,0.8462,0.0868,198,155,0.0039,0,0,0,0,8,2708.46,1502.57,1.0264
0,normal,Telemetry stream verified: Core metrics secure.,74.66,83.65,275,0,0,0.9368,619,212,0,162,144,0.9227,0.0282,176,135,0.0203,0,0,0,0,17,2659.65,1297.79,2.9198
0,normal,Telemetry stream verified: Core metrics secure.,83.02,90.88,267,0,0,2.3835,703,1188,0,160,123,0.9229,0.019,202,159,0.0002,0,0,0,0,10,1834.9,2318.53,0.5918
1,Insider misuse,Identity Alert: Multiple credential validation mismatches combined with large volume data reads.,75.26,88.28,269,0,0,0.8863,2903366,10422,0,159,112,0.8138,0.1415,184,128,0.0265,0,1,1,1,18,238647.13,2031.32,278.5805
0,normal,Telemetry stream verified: Core metrics secure.,86.71,79.47,272,0,0,1.1598,995,3555,0,165,129,0.909,0.1324,182,170,0.0302,0,0,0,0,16,1985.3,1677.02,0.2799
1,Insider misuse,Identity Alert: Multiple credential validation mismatches combined with large volume data reads.,78.56,85.49,268,0,0,1.3794,1252595,4922,0,163,139,0.9046,0.1092,197,142,0.0441,0,1,1,1,18,111160.45,1090.03,254.489
0,normal,Telemetry stream verified: Core metrics secure.,73.03,79.67,277,0,0,2.0348,524,162,0,163,131,0.9046,0.1198,189,161,0.036,0,0,0,0,15,2185.87,2585.43,3.2346
0,normal,Telemetry stream verified: Core metrics secure.,76.26,85.77,277,0,0,0.1047,367,1383,0,157,132,0.919,0.1338,171,167,0.0749,0,0,0,0,9,2629.39,1128.32,0.2654
0,normal,Telemetry stream verified: Core metrics secure.,72.74,84.3,265,0,0,0.898,883,1413,0,161,143,0.9306,0.1177,162,142,0.0514,0,0,0,0,16,2978.71,2080.85,0.6249
0,normal,Telemetry stream verified: Core metrics secure.,80.31,84.27,279,0,0,1.6257,193,4817,0,163,127,0.9571,0.1443,188,156,0.0463,0,0,0,0,18,1858.85,2071.49,0.0401
0,normal,Telemetry stream verified: Core metrics secure.,76.46,87.17,265,0,0,1.4304,174,903,0,164,118,0.9278,0.0808,193,138,0.0375,0,0,0,0,18,3061.98,1210.08,0.1927
0,normal,Telemetry stream verified: Core metrics secure.,78.05,83.21,272,0,0,1.4594,1567,6311,0,162,134,0.8248,0.103,172,141,0.0432,0,0,0,0,15,1977.68,1238.32,0.2483
0,normal,Telemetry stream verified: Core metrics secure.,87.37,84.31,282,0,0,0.5303,80,4043,0,160,127,0.9518,0.0217,185,142,0.0199,0,0,0,0,14,2812.91,2050.92,0.0198
0,normal,Telemetry stream verified: Core metrics secure.,79.57,90.6,266,0,0,0.4312,441,192,0,165,117,0.903,0.0296,190,150,0.0337,0,0,0,0,17,3238.28,1756.52,2.2969
1,Insider misuse,Identity Alert: Multiple credential validation mismatches combined with large volume data reads.,83.01,84.42,278,0,0,2.0228,1934328,96,0,165,128,0.8583,0.0762,171,147,0.006,0,1,1,1,13,398328.4,1667.82,20149.25
1,Insider misuse,Identity Alert: Multiple credential validation mismatches combined with large volume data reads.,85.16,88.14,269,0,0,1.6931,1564673,180,0,159,133,0.9076,0.0945,181,172,0.0519,0,1,1,1,17,185181.58,2817.28,8692.6278
0,normal,Telemetry stream verified: Core metrics secure.,83.67,78.1,284,0,0,1.1251,790,57,0,163,122,0.9183,0.0901,177,141,0.0902,0,0,0,0,8,2612.54,2591.3,13.8596
0,normal,Telemetry stream verified: Core metrics secure.,72.02,86.41,267,0,0,1.216,4623,3987,0,164,132,0.9801,0.139,204,170,0.0807,0,0,0,0,11,3152.92,1226.87,1.1595
0,normal,Telemetry stream verified: Core metrics secure.,84.23,88.27,271,0,0,1.5752,424,4463,0,164,139,0.9496,0.1374,197,131,0.0817,0,0,0,0,11,2020.08,1273.0,0.095
0,normal,Telemetry stream verified: Core metrics secure.,83.94,86.42,283,0,0,0.3504,628,1013,0,159,128,0.94,0.1016,164,170,0.0111,0,0,0,0,11,3426.38,2160.67,0.6199
1,Insider misuse,Identity Alert: Multiple credential validation mismatches combined with large volume data reads.,83.15,82.39,284,0,0,1.4867,2886233,3194,0,161,116,0.8584,0.1176,170,151,0.0571,0,1,1,1,13,319892.32,1980.52,903.6421
0,normal,Telemetry stream verified: Core metrics secure.,81.42,85.81,270,0,0,0.1331,122,672,0,162,124,0.8186,0.0299,168,160,0.1013,0,0,0,0,17,2270.43,2582.27,0.1815
0,normal,Telemetry stream verified: Core metrics secure.,82.35,83.04,274,0,0,1.6378,4505,791,0,158,134,0.998,0.1388,188,159,0.0245,0,0,0,0,15,2218.38,1337.02,5.6953
0,normal,Telemetry stream verified: Core metrics secure.,82.04,82.92,273,0,0,1.4349,891,1130,0,156,120,0.9609,0.0926,156,131,0.1072,0,0,0,0,14,3109.3,2370.44,0.7885
0,normal,Telemetry stream verified: Core metrics secure.,80.79,85.33,281,0,0,2.2529,230,51,0,156,114,0.912,0.0494,174,171,0.0031,0,0,0,0,9,2616.44,2524.33,4.5098
1,Misconfigured node,Config Auditor: Unrestricted network ingress policy open to external public scopes (0.0.0.0/0).,84.39,84.01,274,0,0,2.2978,175,5612,0,158,111,0.9136,0.0947,182,129,0.1193,0,0,0,1,13,2582.15,1765.71,0.0312
0,normal,Telemetry stream verified: Core metrics secure.,78.66,78.25,275,0,0,2.1306,298,1786,0,156,130,0.8041,0.0873,167,147,0.0081,0,0,0,0,17,3184.89,1546.39,0.1669
0,normal,Telemetry stream verified: Core metrics secure.,75.66,87.32,274,0,0,1.1375,397,7584,0,156,115,0.8877,0.0609,200,136,0.0575,0,0,0,0,18,2484.53,1120.06,0.0523
0,normal,Telemetry stream verified: Core metrics secure.,83.56,85.55,284,0,0,2.0165,317,2645,0,158,121,0.811,0.0875,175,153,0.0207,0,0,0,0,17,2814.72,939.7,0.1198
0,normal,Telemetry stream verified: Core metrics secure.,86.83,89.31,265,0,0,2.4678,1277,5618,0,158,140,0.8829,0.1429,194,166,0.109,0,0,0,0,13,2848.87,1303.01,0.2273
0,normal,Telemetry stream verified: Core metrics secure.,78.62,87.5,270,0,0,2.1228,2131,899,0,162,139,0.8961,0.1001,175,144,0.0486,0,0,0,0,16,2386.18,1633.84,2.3704
0,normal,Telemetry stream verified: Core metrics secure.,84.54,88.55,272,0,0,0.9932,494,4896,0,159,129,0.8097,0.0919,176,151,0.1184,0,0,0,0,18,3166.8,2545.52,0.1009
1,Lateral movement,Security Alert: Sweep port scan detected originating from internal service socket.,95.0,89.19,274,0,0,1.3776,1515,786,0,187,155,0.8833,0.8788,204,144,0.1017,0,0,0,0,9,2630.8,1662.92,1.9275
1,Malicious container,Docker Monitor: Container breakout detected. Local host directories mounting bypass active.,97.6,78.15,273,1,1,1.1376,639,52,0,163,129,0.8373,0.1256,170,155,0.1093,0,0,0,0,16,2022.68,1039.31,12.2885
1,Misconfigured node,Config Auditor: Unrestricted network ingress policy open to external public scopes (0.0.0.0/0).,86.64,86.07,265,0,0,2.1999,225,1242,0,157,139,0.8416,0.0853,194,128,0.0882,0,0,0,1,17,3183.32,2480.05,0.1812
0,normal,Telemetry stream verified: Core metrics secure.,73.15,82.49,272,0,0,1.3756,299,5984,0,163,137,0.9241,0.1028,191,144,0.0199,0,0,0,0,8,2555.76,2418.19,0.05
1,Malicious container,Docker Monitor: Container breakout detected. Local host directories mounting bypass active.,96.16,92.63,280,1,1,0.8751,217,5319,0,157,110,0.9321,0.0655,159,156,0.0295,0,0,0,0,16,1964.81,1876.77,0.0408
0,normal,Telemetry stream verified: Core metrics secure.,69.72,86.8,282,0,0,0.2327,688,1055,0,162,126,0.9985,0.0136,173,167,0.0037,0,0,0,0,11,3047.36,1029.18,0.6521
0,normal,Telemetry stream verified: Core metrics secure.,73.91,88.32,282,0,0,1.896,124,426,0,156,109,0.9184,0.0231,180,155,0.021,0,0,0,0,11,1643.19,1806.85,0.2911
0,normal,Telemetry stream verified: Core metrics secure.,80.42,79.22,276,0,0,2.0114,282,909,0,159,127,0.8076,0.1051,205,128,0.1042,0,0,0,0,17,2753.25,929.22,0.3102
0,normal,Telemetry stream verified: Core metrics secure.,88.06,83.86,283,0,0,0.5325,1521,1615,0,158,138,0.8081,0.0726,159,137,0.0095,0,0,0,0,15,2814.85,2866.05,0.9418
1,Insider misuse,Identity Alert: Multiple credential validation mismatches combined with large volume data reads.,79.57,78.75,265,0,0,1.5303,2854725,932,0,163,128,0.8279,0.1212,178,132,0.025,0,1,1,1,15,172415.66,2484.39,3063.0097
0,normal,Telemetry stream verified: Core metrics secure.,75.59,87.72,266,0,0,2.0339,245,4346,0,159,137,0.9118,0.1425,165,145,0.0221,0,0,0,0,16,2724.54,2561.6,0.0564
1,Misconfigured node,Config Auditor: Unrestricted network ingress policy open to external public scopes (0.0.0.0/0).,80.83,85.33,275,0,0,1.3618,528,1823,0,163,146,0.9542,0.005,183,178,0.0873,0,0,0,1,12,2383.57,1252.77,0.2896
1,Misconfigured node,Config Auditor: Unrestricted network ingress policy open to external public scopes (0.0.0.0/0).,76.6,89.16,266,0,0,0.4227,218,1896,0,163,114,0.8575,0.0119,210,161,0.0238,0,0,0,1,18,2833.85,2200.72,0.115
1,Botnet node,Security Alert: High-rate outbound beacon detected matching known C2 channels.,100.0,83.85,275,0,0,0.3686,71513,1500,0,157,126,0.8115,0.0905,168,155,0.9773,1,0,0,0,8,3558.69,1664.41,47.6753
0,normal,Telemetry stream verified: Core metrics secure.,78.38,85.74,270,0,0,1.9568,1208,1785,0,160,126,0.9655,0.0719,183,173,0.0388,0,0,0,0,12,1721.96,1343.39,0.6768
0,normal,Telemetry stream verified: Core metrics secure.,81.02,89.87,279,0,0,1.557,683,2198,0,158,130,0.8501,0.0531,185,159,0.0278,0,0,0,0,12,3617.81,2098.25,0.3107
0,normal,Telemetry stream verified: Core metrics secure.,83.06,80.97,266,0,0,2.4292,467,1145,0,157,116,0.9372,0.1186,170,136,0.0118,0,0,0,0,16,2866.62,2720.29,0.4079
0,normal,Telemetry stream verified: Core metrics secure.,83.29,82.34,270,0,0,1.8812,1268,1485,0,158,129,0.8082,0.0469,198,126,0.1126,0,0,0,0,13,3531.43,2789.13,0.8539
0,normal,Telemetry stream verified: Core metrics secure.,88.57,84.94,282,0,0,2.4188,652,231,0,158,127,0.9248,0.1337,171,169,0.01,0,0,0,0,14,3209.56,1650.41,2.8225
0,normal,Telemetry stream verified: Core metrics secure.,72.5,79.01,265,0,0,2.2403,335,5013,0,162,121,0.9366,0.0784,182,171,0.0009,0,0,0,0,18,2431.79,1073.51,0.0668
0,normal,Telemetry stream verified: Core metrics secure.,76.53,90.19,270,0,0,2.0145,1218,2618,0,164,134,0.877,0.0054,199,169,0.0995,0,0,0,0,15,1666.21,1107.48,0.4652
0,normal,Telemetry stream verified: Core metrics secure.,75.49,86.53,283,0,0,0.3182,845,415,0,165,127,0.9256,0.022,187,167,0.1114,0,0,0,0,12,2898.18,2183.52,2.0361
1,Malicious container,Docker Monitor: Container breakout detected. Local host directories mounting bypass active.,92.29,86.6,279,1,1,1.6,1070,2192,0,157,113,0.9608,0.099,177,160,0.0302,0,0,0,0,12,3392.85,1726.73,0.4881
0,normal,Telemetry stream verified: Core metrics secure.,76.72,86.19,278,0,0,0.476,432,1950,0,164,129,0.8215,0.058,166,150,0.0779,0,0,0,0,12,1808.75,2150.58,0.2215
1,Insider misuse,Identity Alert: Multiple credential validation mismatches combined with large volume data reads.,78.27,89.41,271,0,0,1.8577,2708773,532,0,158,119,0.9214,0.1239,171,171,0.1012,0,1,1,1,13,226418.89,1576.86,5091.6786
0,normal,Telemetry stream verified: Core metrics secure.,78.4,82.42,283,0,0,2.4968,1082,2349,0,163,123,0.8082,0.1428,194,164,0.0729,0,0,0,0,11,2493.04,2587.85,0.4606
0,normal,Telemetry stream verified: Core metrics secure.,80.46,85.01,283,0,0,1.6495,1259,8734,0,161,134,0.8018,0.1448,206,137,0.0227,0,0,0,0,15,2806.71,1803.68,0.1441
0,normal,Telemetry stream verified: Core metrics secure.,77.68,83.79,270,0,0,0.1982,685,1914,0,158,141,0.8323,0.0743,174,167,0.1137,0,0,0,0,14,3000.41,2678.03,0.3579
0,normal,Telemetry stream verified: Core metrics secure.,86.72,85.34,265,0,0,0.8417,1043,274,0,160,128,0.8861,0.1321,207,173,0.0216,0,0,0,0,10,2364.35,2819.64,3.8066
1,Insider misuse,Identity Alert: Multiple credential validation mismatches combined with large volume data reads.,69.82,82.17,280,0,0,0.2364,1661166,479,0,163,121,0.9136,0.1137,210,138,0.0977,0,1,1,1,14,189542.03,2273.42,3467.9875
0,normal,Telemetry stream verified: Core metrics secure.,76.31,89.03,275,0,0,1.5989,1394,2301,0,160,113,0.8992,0.0114,207,153,0.0206,0,0,0,0,8,3131.01,966.53,0.6058
1,Misconfigured node,Config Auditor: Unrestricted network ingress policy open to external public scopes (0.0.0.0/0).,82.02,83.76,282,0,0,2.2349,45,1642,0,156,120,0.9938,0.103,160,150,0.0418,0,0,0,1,16,2178.41,1127.2,0.0274
0,normal,Telemetry stream verified: Core metrics secure.,83.22,86.28,270,0,0,0.5568,582,1237,0,164,139,0.8088,0.0829,175,146,0.0579,0,0,0,0,9,2585.41,1878.51,0.4705
0,normal,Telemetry stream verified: Core metrics secure.,81.93,86.35,282,0,0,0.2289,313,1521,0,163,116,0.8999,0.0,179,141,0.104,0,0,0,0,18,3105.2,1253.31,0.2058
0,normal,Telemetry stream verified: Core metrics secure.,75.37,87.8,277,0,0,1.7939,616,555,0,156,110,0.9841,0.1297,201,150,0.0315,0,0,0,0,16,1979.37,2112.6,1.1099
1,Compromised VM,Integrity Alert: Local privilege escalation shell spawned by unrecognized compiler runtime.,87.94,91.03,372,1,1,1.9713,1603,2774,0,162,126,0.9167,0.1446,174,140,0.0566,0,0,0,0,17,3200.18,1200.74,0.5779
0,normal,Telemetry stream verified: Core metrics secure.,84.09,85.12,268,0,0,0.4795,1089,2142,0,156,121,0.8156,0.0677,194,164,0.0872,0,0,0,0,15,2170.22,2684.53,0.5084
0,normal,Telemetry stream verified: Core metrics secure.,82.42,86.65,266,0,0,0.352,1387,3488,0,159,123,0.8849,0.1491,179,157,0.0901,0,0,0,0,13,3317.06,1512.64,0.3976
0,normal,Telemetry stream verified: Core metrics secure.,77.52,84.05,277,0,0,1.935,142,1664,0,165,120,0.8506,0.0925,172,146,0.0413,0,0,0,0,9,3422.18,1998.87,0.0853
1,Insider misuse,Identity Alert: Multiple credential validation mismatches combined with large volume data reads.,84.62,90.27,265,0,0,0.5765,1977450,3557,0,160,136,0.8371,0.052,173,150,0.0378,0,1,1,1,13,144696.45,2163.8,555.932
0,normal,Telemetry stream verified: Core metrics secure.,79.85,82.34,277,0,0,0.8543,368,1221,0,163,117,0.9079,0.0981,184,164,0.0798,0,0,0,0,9,3268.88,2175.45,0.3014
1,Misconfigured node,Config Auditor: Unrestricted network ingress policy open to external public scopes (0.0.0.0/0).,75.89,77.29,273,0,0,1.9139,133,895,0,158,128,0.9905,0.0696,202,133,0.1039,0,0,0,1,10,2202.31,1579.74,0.1486
0,normal,Telemetry stream verified: Core metrics secure.,77.12,86.27,266,0,0,0.9405,579,1363,0,158,124,0.889,0.1419,163,142,0.0592,0,0,0,0,8,3102.15,2690.21,0.4248
1,Compromised VM,Integrity Alert: Local privilege escalation shell spawned by unrecognized compiler runtime.,97.43,80.3,388,1,1,1.3645,723,5801,0,160,120,0.9618,0.0331,167,152,0.1106,0,0,0,0,16,2835.72,1389.22,0.1246
0,normal,Telemetry stream verified: Core metrics secure.,72.87,89.0,268,0,0,1.0251,1182,1000,0,160,112,0.9518,0.1419,173,156,0.1141,0,0,0,0,17,3409.96,1559.15,1.182
1,Malicious container,Docker Monitor: Container breakout detected. Local host directories mounting bypass active.,90.03,77.37,277,1,1,2.098,1491,450,0,164,136,0.8752,0.1349,191,133,0.0074,0,0,0,0,17,2516.09,983.04,3.3133
0,normal,Telemetry stream verified: Core metrics secure.,86.74,91.14,281,0,0,2.1461,927,444,0,161,135,0.9497,0.1122,194,163,0.0072,0,0,0,0,17,2982.68,1079.45,2.0878
0,normal,Telemetry stream verified: Core metrics secure.,72.09,88.5,280,0,0,0.1605,1224,1377,0,165,141,0.8676,0.1216,169,169,0.0804,0,0,0,0,10,1713.53,1519.0,0.8889
0,normal,Telemetry stream verified: Core metrics secure.,77.65,87.94,274,0,0,0.2297,879,4008,0,159,118,0.917,0.1221,183,145,0.059,0,0,0,0,10,3384.9,1558.73,0.2193
0,normal,Telemetry stream verified: Core metrics secure.,77.7,85.7,276,0,0,0.6899,3014,5444,0,162,137,0.939,0.1071,205,171,0.0922,0,0,0,0,13,2511.5,2075.15,0.5536
0,normal,Telemetry stream verified: Core metrics secure.,80.93,80.27,267,0,0,1.2415,1453,728,0,159,112,0.8387,0.1075,168,152,0.1043,0,0,0,0,18,2116.19,974.3,1.9959
0,normal,Telemetry stream verified: Core metrics secure.,77.14,81.13,283,0,0,1.7347,1377,152,0,160,125,0.9723,0.0914,190,146,0.0705,0,0,0,0,13,1833.3,1222.08,9.0592
0,normal,Telemetry stream verified: Core metrics secure.,78.87,87.6,267,0,0,0.5837,332,4944,0,159,124,0.8757,0.0379,180,161,0.0698,0,0,0,0,16,3420.38,1974.33,0.0672
0,normal,Telemetry stream verified: Core metrics secure.,86.53,83.41,277,0,0,0.359,575,322,0,161,143,0.8391,0.0602,171,172,0.0519,0,0,0,0,16,2633.06,1464.98,1.7857
1,Lateral movement,Security Alert: Sweep port scan detected originating from internal service socket.,95.0,87.5,265,0,0,1.28,233,799,0,155,198,0.8808,0.9583,235,145,0.1035,0,0,0,0,10,2975.63,1856.7,0.2916
0,normal,Telemetry stream verified: Core metrics secure.,77.08,84.8,280,0,0,1.6234,655,821,0,163,133,0.9559,0.1492,198,153,0.0217,0,0,0,0,17,1797.09,1424.8,0.7978
1,Insider misuse,Identity Alert: Multiple credential validation mismatches combined with large volume data reads.,80.78,85.21,266,0,0,1.8628,1758908,4077,0,161,115,0.8869,0.1252,169,170,0.0727,0,1,1,1,16,131035.93,1585.2,431.4221
0,normal,Telemetry stream verified: Core metrics secure.,84.64,80.46,279,0,0,0.2146,96,905,0,164,123,0.9801,0.1101,173,139,0.0535,0,0,0,0,13,3652.18,2136.99,0.1061
0,normal,Telemetry stream verified: Core metrics secure.,78.8,88.01,280,0,0,1.3027,1192,2041,0,161,133,0.8685,0.0468,187,155,0.0032,0,0,0,0,10,3258.24,2405.26,0.584
0,normal,Telemetry stream verified: Core metrics secure.,79.26,84.63,284,0,0,0.2058,917,8567,0,163,118,0.9267,0.0002,181,141,0.013,0,0,0,0,13,2458.59,2509.8,0.107
1,Compromised VM,Integrity Alert: Local privilege escalation shell spawned by unrecognized compiler runtime.,88.34,94.18,358,1,1,0.6254,1752,182,0,163,123,0.9641,0.0981,197,159,0.1171,0,0,0,0,16,3310.57,1699.72,9.6264
0,normal,Telemetry stream verified: Core metrics secure.,80.22,84.1,282,0,0,0.7019,1357,72,0,165,129,0.8445,0.0916,194,156,0.095,0,0,0,0,12,2621.66,1591.89,18.8472
0,normal,Telemetry stream verified: Core metrics secure.,80.92,87.77,282,0,0,2.0542,2237,2630,0,160,124,0.8607,0.0789,188,153,0.0705,0,0,0,0,12,3333.76,1987.5,0.8506
0,normal,Telemetry stream verified: Core metrics secure.,82.04,79.64,277,0,0,1.7613,775,4806,0,161,122,0.907,0.0234,167,165,0.0845,0,0,0,0,15,3241.4,2373.94,0.1613
1,Insider misuse,Identity Alert: Multiple credential validation mismatches combined with large volume data reads.,76.51,83.66,281,0,0,1.3521,1240494,4128,0,160,135,0.9191,0.0016,180,150,0.0777,0,1,1,1,8,250937.07,2311.5,300.5073
0,normal,Telemetry stream verified: Core metrics secure.,82.64,83.89,280,0,0,1.8597,484,1279,0,161,132,0.9646,0.0576,200,146,0.0137,0,0,0,0,16,3532.6,1734.86,0.3784
0,normal,Telemetry stream verified: Core metrics secure.,71.13,87.82,277,0,0,1.2885,723,1540,0,161,121,0.9293,0.0727,170,141,0.1088,0,0,0,0,11,2438.99,2053.17,0.4695
0,normal,Telemetry stream verified: Core metrics secure.,78.93,81.27,273,0,0,1.035,49,1639,0,162,132,0.9478,0.0888,192,152,0.0321,0,0,0,0,15,2907.57,1616.78,0.0299
0,normal,Telemetry stream verified: Core metrics secure.,73.05,85.75,282,0,0,1.8194,759,1207,0,165,147,0.9504,0.0652,202,133,0.0306,0,0,0,0,17,2989.56,1093.79,0.6288
1,Misconfigured node,Config Auditor: Unrestricted network ingress policy open to external public scopes (0.0.0.0/0).,79.91,84.49,268,0,0,2.0435,43,673,0,163,139,0.9287,0.0563,184,140,0.1074,0,0,0,1,17,2196.36,1904.4,0.0639
0,normal,Telemetry stream verified: Core metrics secure.,82.35,88.7,281,0,0,2.3764,394,833,0,158,131,0.8183,0.0399,195,170,0.0256,0,0,0,0,11,2514.84,1424.09,0.473
0,normal,Telemetry stream verified: Core metrics secure.,84.97,89.02,280,0,0,2.1789,880,1520,0,163,117,0.8975,0.0495,185,161,0.0601,0,0,0,0,8,3215.36,1883.02,0.5789
0,normal,Telemetry stream verified: Core metrics secure.,85.35,85.17,271,0,0,1.9648,434,297,0,159,116,0.8342,0.1258,196,140,0.0398,0,0,0,0,18,2621.05,2096.11,1.4613
0,normal,Telemetry stream verified: Core metrics secure.,88.62,87.9,272,0,0,2.141,825,4213,0,158,119,0.9405,0.0149,180,155,0.091,0,0,0,0,13,2988.42,1504.16,0.1958
0,normal,Telemetry stream verified: Core metrics secure.,75.68,84.87,267,0,0,0.4297,325,403,0,157,122,0.8462,0.0685,195,156,0.0119,0,0,0,0,8,2386.29,912.1,0.8065
0,normal,Telemetry stream verified: Core metrics secure.,83.37,85.92,270,0,0,1.5753,419,211,0,159,132,0.9368,0.0669,172,135,0.0333,0,0,0,0,9,2293.61,2197.91,1.9858
0,normal,Telemetry stream verified: Core metrics secure.,73.58,85.7,266,0,0,0.1268,1967,1991,0,162,127,0.8295,0.0412,181,133,0.1174,0,0,0,0,13,1845.13,2679.05,0.9879
0,normal,Telemetry stream verified: Core metrics secure.,82.09,88.28,275,0,0,1.628,895,2874,0,164,136,0.8713,0.1293,172,142,0.0585,0,0,0,0,17,3595.85,1852.09,0.3114
0,normal,Telemetry stream verified: Core metrics secure.,87.21,85.86,272,0,0,0.4606,2652,1509,0,160,117,0.8256,0.0711,164,152,0.0726,0,0,0,0,8,2217.17,1206.24,1.7575
0,normal,Telemetry stream verified: Core metrics secure.,82.16,87.08,277,0,0,2.3741,1697,1288,0,161,115,0.9134,0.0719,206,174,0.052,0,0,0,0,15,2876.42,2353.78,1.3175
1,Compromised VM,Integrity Alert: Local privilege escalation shell spawned by unrecognized compiler runtime.,90.02,87.5,397,1,1,2.4253,69,526,0,157,115,0.9483,0.0116,179,153,0.0961,0,0,0,0,17,3385.87,2020.81,0.1312
0,normal,Telemetry stream verified: Core metrics secure.,79.92,82.51,269,0,0,1.5746,807,776,0,160,143,0.9603,0.0434,178,169,0.0716,0,0,0,0,11,2204.53,2536.95,1.0399
0,normal,Telemetry stream verified: Core metrics secure.,77.32,81.5,278,0,0,0.2234,1644,1192,0,163,145,0.9385,0.0506,177,130,0.018,0,0,0,0,11,2952.71,954.76,1.3792
0,normal,Telemetry stream verified: Core metrics secure.,78.75,84.42,270,0,0,0.5472,713,449,0,159,121,0.8424,0.0809,191,163,0.0073,0,0,0,0,15,2000.49,1679.4,1.588
0,normal,Telemetry stream verified: Core metrics secure.,82.69,84.07,273,0,0,1.6293,646,2649,0,158,116,0.8016,0.0656,201,132,0.0634,0,0,0,0,14,3278.79,1647.7,0.2439
0,normal,Telemetry stream verified: Core metrics secure.,76.32,86.57,281,0,0,0.6924,1023,4732,0,156,111,0.9933,0.0651,191,165,0.001,0,0,0,0,10,3121.83,1606.76,0.2162
1,Misconfigured node,Config Auditor: Unrestricted network ingress policy open to external public scopes (0.0.0.0/0).,78.07,86.43,272,0,0,1.7016,457,5006,0,160,139,0.894,0.0587,167,171,0.052,0,0,0,1,11,2101.25,2015.77,0.0913
0,normal,Telemetry stream verified: Core metrics secure.,77.76,79.88,272,0,0,1.791,516,2612,0,157,138,0.9803,0.0102,200,141,0.0459,0,0,0,0,9,3165.61,989.67,0.1975
0,normal,Telemetry stream verified: Core metrics secure.,80.57,84.08,283,0,0,0.6083,742,3049,0,163,140,0.9025,0.0351,202,154,0.0948,0,0,0,0,12,2518.87,1710.87,0.2434
0,normal,Telemetry stream verified: Core metrics secure.,81.52,87.56,265,0,0,0.815,901,5744,0,163,131,0.8236,0.1166,177,166,0.0626,0,0,0,0,18,3189.55,2717.64,0.1569
0,normal,Telemetry stream verified: Core metrics secure.,77.21,87.84,274,0,0,1.4391,912,1949,0,163,124,0.8841,0.0328,206,143,0.0681,0,0,0,0,9,2748.33,1482.46,0.4679
1,Misconfigured node,Config Auditor: Unrestricted network ingress policy open to external public scopes (0.0.0.0/0).,73.69,81.69,280,0,0,0.156,740,945,0,158,116,0.9084,0.008,179,128,0.0728,0,0,0,1,14,3315.75,1653.87,0.7831
1,Lateral movement,Security Alert: Sweep port scan detected originating from internal service socket.,95.0,89.96,283,0,0,1.5309,1209,69,0,208,186,0.8414,0.8936,199,134,0.0001,0,0,0,0,9,2260.43,1260.21,17.5217
0,normal,Telemetry stream verified: Core metrics secure.,71.93,82.09,267,0,0,0.6449,672,936,0,164,130,0.8472,0.0133,203,171,0.0167,0,0,0,0,12,2496.83,1965.12,0.7179
0,normal,Telemetry stream verified: Core metrics secure.,76.04,86.65,265,0,0,2.1143,2166,1271,0,164,136,0.962,0.0498,188,156,0.0756,0,0,0,0,11,3223.59,2458.09,1.7042
0,normal,Telemetry stream verified: Core metrics secure.,80.18,86.68,271,0,0,0.7781,1410,4289,0,161,122,0.9243,0.0907,184,146,0.0062,0,0,0,0,15,1836.09,1398.12,0.3287
1,Insider misuse,Identity Alert: Multiple credential validation mismatches combined with large volume data reads.,80.95,84.33,272,0,0,1.87,2317646,659,0,162,115,0.8716,0.1422,194,153,0.0653,0,1,1,1,13,381066.35,2518.86,3516.9135
0,normal,Telemetry stream verified: Core metrics secure.,81.02,82.04,276,0,0,1.5579,695,355,0,159,121,0.9032,0.0711,200,141,0.0449,0,0,0,0,17,2536.62,1238.59,1.9577
1,Lateral movement,Security Alert: Sweep port scan detected originating from internal service socket.,95.0,83.19,275,0,0,0.964,1280,589,0,196,164,0.8264,0.9022,225,134,0.1193,0,0,0,0,10,2949.91,1542.8,2.1732
0,normal,Telemetry stream verified: Core metrics secure.,80.49,82.25,274,0,0,0.3094,1192,1612,0,165,140,0.888,0.0078,210,151,0.009,0,0,0,0,18,3375.46,2572.33,0.7395
0,normal,Telemetry stream verified: Core metrics secure.,82.87,86.1,270,0,0,2.3672,92,1756,0,156,123,0.8938,0.09,201,140,0.0416,0,0,0,0,17,2858.3,1882.46,0.0524
